206.196.184.89 - - [09/Apr/2016:21:30:14 +0000] "GET /bower_components/angular-route/angular-route.js HTTP/1.1" 304 - "http://54.165.196.151:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:30:14 +0000] "GET /bower_components/angular-resource/angular-resource.js HTTP/1.1" 304 - "http://54.165.196.151:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:30:14 +0000] "GET /js/controllers.js HTTP/1.1" 200 - "http://54.165.196.151:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:30:15 +0000] "GET /clues/random HTTP/1.1" 200 - "http://54.165.196.151:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:31:22 +0000] "GET / HTTP/1.1" 304 - - "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:31:22 +0000] "GET /bower_components/bootstrap/dist/css/bootstrap.css HTTP/1.1" 304 - "http://54.165.196.151:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:31:22 +0000] "GET /bower_components/angular/angular.js HTTP/1.1" 304 - "http://54.165.196.151:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:31:22 +0000] "GET /bower_components/angular-route/angular-route.js HTTP/1.1" 304 - "http://54.165.196.151:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:31:22 +0000] "GET /bower_components/angular-resource/angular-resource.js HTTP/1.1" 304 - "http://54.165.196.151:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:31:22 +0000] "GET /js/controllers.js HTTP/1.1" 304 - "http://54.165.196.151:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:31:22 +0000] "GET /clues/random HTTP/1.1" 200 - "http://54.165.196.151:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.94 - - [09/Apr/2016:21:31:23 +0000] "GET /clues/random HTTP/1.1" 200 - - "Mozilla/5.0 (X11; Linux x86_64; rv:45.0) Gecko/20100101 Firefox/45.0"
206.196.184.89 - - [09/Apr/2016:21:34:32 +0000] "GET / HTTP/1.1" 304 - - "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:34:32 +0000] "GET /bower_components/bootstrap/dist/css/bootstrap.css HTTP/1.1" 304 - "http://54.165.196.151:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:34:32 +0000] "GET /bower_components/angular/angular.js HTTP/1.1" 304 - "http://54.165.196.151:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
206.196.184.89 - - [09/Apr/2016:21:34:32 +0000] "GET /bower_components/angular-resource/angular-resource.js HTTP/1.1" 304 - "http://54.165.196.151:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
